system,phase,case_name,gpu_count,repetition,status,simulation_ms,compute_ms,communication_ms,throughput_circuit_s,speedup,parallel_efficiency,p2p_bytes,host_staged_bytes,checksum,artifact_path
atlas,smoke,sc26_vqe_nq4_nm2_c8,2,0,ok,1301.01,1.68637,0.069536,,,,32768,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g2/sc26_vqe_nq4_nm2_c8/r0/result.json
atlas,smoke,sc26_jch_nq3_nm2_c4,4,0,ok,3788.52,3.60794,0.255648,,,,4096,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_jch_nq3_nm2_c4/r0/result.json
atlas,smoke,sc26_jch_nq4_nm2_c8,4,0,ok,3791.44,4.60307,0.193888,,,,32768,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_jch_nq4_nm2_c8/r0/result.json
atlas,smoke,sc26_qaoa_nm1_c4,4,0,unsupported_backend,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_qaoa_nm1_c4/r0/result.json
atlas,smoke,sc26_qaoa_nm2_c8,4,0,ok,3291.11,3.17482,0.186432,,,,4096,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_qaoa_nm2_c8/r0/result.json
atlas,smoke,sc26_qft_nq3_c4,4,0,ok,3367.94,2.98291,0.181376,,,,1024,,1.0606601717798207,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_qft_nq3_c4/r0/result.json
atlas,smoke,sc26_qft_nq5_c8,4,0,ok,3585.75,1.80957,0.184672,,,,8192,,0.3749999999999997,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_qft_nq5_c8/r0/result.json
atlas,smoke,sc26_transfer_CVtoDV_nq2_c4,4,0,ok,5358.93,3.79712,0.2144,,,,768,,1.4999999999999996,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
atlas,smoke,sc26_transfer_CVtoDV_nq4_c8,4,0,ok,3332.12,4.29338,0.168352,,,,4096,,0.5303300858899104,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
atlas,smoke,sc26_transfer_DVtoCV_nq2_c4,4,0,ok,3426.25,4.01139,0.21984,,,,768,,1.4999999999999996,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
atlas,smoke,sc26_transfer_DVtoCV_nq4_c8,4,0,ok,3388.17,4.55869,0.196128,,,,4096,,0.5303300858899104,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
atlas,smoke,sc26_vqe_nq3_nm2_c4,4,0,ok,3541.66,2.97421,0.186944,,,,4096,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_vqe_nq3_nm2_c4/r0/result.json
atlas,smoke,sc26_vqe_nq4_nm2_c8,4,0,ok,3953.15,4.67091,0.164384,,,,32768,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g4/sc26_vqe_nq4_nm2_c8/r0/result.json
atlas,smoke,sc26_jch_nq3_nm2_c4,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_jch_nq3_nm2_c4/r0/result.json
atlas,smoke,sc26_jch_nq4_nm2_c8,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_jch_nq4_nm2_c8/r0/result.json
atlas,smoke,sc26_qaoa_nm1_c4,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_qaoa_nm1_c4/r0/result.json
atlas,smoke,sc26_qaoa_nm2_c8,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_qaoa_nm2_c8/r0/result.json
atlas,smoke,sc26_qft_nq3_c4,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_qft_nq3_c4/r0/result.json
atlas,smoke,sc26_qft_nq5_c8,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_qft_nq5_c8/r0/result.json
atlas,smoke,sc26_transfer_CVtoDV_nq2_c4,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
atlas,smoke,sc26_transfer_CVtoDV_nq4_c8,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
atlas,smoke,sc26_transfer_DVtoCV_nq2_c4,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
atlas,smoke,sc26_transfer_DVtoCV_nq4_c8,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
atlas,smoke,sc26_vqe_nq3_nm2_c4,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_vqe_nq3_nm2_c4/r0/result.json
atlas,smoke,sc26_vqe_nq4_nm2_c8,6,0,unsupported_gpu_count,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g6/sc26_vqe_nq4_nm2_c8/r0/result.json
atlas,smoke,sc26_jch_nq3_nm2_c4,8,0,ok,10296,6.97539,0.552768,,,,4096,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_jch_nq3_nm2_c4/r0/result.json
atlas,smoke,sc26_jch_nq4_nm2_c8,8,0,ok,10663.2,7.02771,0.50656,,,,32768,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_jch_nq4_nm2_c8/r0/result.json
atlas,smoke,sc26_qaoa_nm1_c4,8,0,unsupported_backend,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_qaoa_nm1_c4/r0/result.json
atlas,smoke,sc26_qaoa_nm2_c8,8,0,ok,10987.9,5.29738,0.5664,,,,6144,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_qaoa_nm2_c8/r0/result.json
atlas,smoke,sc26_qft_nq3_c4,8,0,unsupported_backend,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_qft_nq3_c4/r0/result.json
atlas,smoke,sc26_qft_nq5_c8,8,0,ok,11017.8,5.63427,0.542272,,,,8192,,0.3749999999999997,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_qft_nq5_c8/r0/result.json
atlas,smoke,sc26_transfer_CVtoDV_nq2_c4,8,0,unsupported_backend,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
atlas,smoke,sc26_transfer_CVtoDV_nq4_c8,8,0,ok,10309.3,2.94054,0.548256,,,,4096,,0.5303300858899104,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
atlas,smoke,sc26_transfer_DVtoCV_nq2_c4,8,0,unsupported_backend,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
atlas,smoke,sc26_transfer_DVtoCV_nq4_c8,8,0,ok,9814.55,3.02109,0.508576,,,,4096,,0.5303300858899104,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
atlas,smoke,sc26_vqe_nq3_nm2_c4,8,0,ok,13022.6,4.97619,0.512,,,,6144,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_vqe_nq3_nm2_c4/r0/result.json
atlas,smoke,sc26_vqe_nq4_nm2_c8,8,0,ok,11910.6,7.0775,0.528096,,,,32768,,1,experiments/results/distributed_8xH800/phase-a-final/atlas/smoke/g8/sc26_vqe_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_jch_nq3_nm2_c4,1,0,ok,618.665331043303,,,1.616382799911582,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_jch_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_jch_nq4_nm2_c8,1,0,ok,687.0980490930378,,,1.4553963605630804,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_jch_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_qaoa_nm1_c4,1,0,ok,687.6859609037638,,,1.4541521229919976,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_qaoa_nm1_c4/r0/result.json
bqsim,smoke,sc26_qaoa_nm2_c8,1,0,ok,2952.8076651040465,,,0.338660730198546,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_qaoa_nm2_c8/r0/result.json
bqsim,smoke,sc26_qft_nq3_c4,1,0,ok,617.3254849854857,,,1.619891004537925,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_qft_nq3_c4/r0/result.json
bqsim,smoke,sc26_qft_nq5_c8,1,0,ok,757.5127868913114,,,1.3201097292414166,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_qft_nq5_c8/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq2_c4,1,0,ok,619.4587249774486,,,1.6143125597858115,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq4_c8,1,0,ok,627.8748570475727,,,1.592674063590083,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq2_c4,1,0,ok,628.7619210779667,,,1.5904271020191116,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq4_c8,1,0,ok,784.1690899804235,,,1.275235166467687,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
bqsim,smoke,sc26_vqe_nq3_nm2_c4,1,0,ok,643.4779728297144,,,1.5540547496948014,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_vqe_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_vqe_nq4_nm2_c8,1,0,ok,637.3006401117891,,,1.5691181477937786,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g1/sc26_vqe_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_jch_nq3_nm2_c4,2,0,ok,1140.8210841473192,,,0.876561639590863,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_jch_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_jch_nq4_nm2_c8,2,0,ok,1284.0410980861634,,,0.7787912719386313,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_jch_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_qaoa_nm1_c4,2,0,ok,1211.3445019349456,,,0.8255289873381572,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_qaoa_nm1_c4/r0/result.json
bqsim,smoke,sc26_qaoa_nm2_c8,2,0,ok,1466.571907978505,,,0.6818622357074746,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_qaoa_nm2_c8/r0/result.json
bqsim,smoke,sc26_qft_nq3_c4,2,0,ok,1279.0258359164,,,0.7818450354316082,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_qft_nq3_c4/r0/result.json
bqsim,smoke,sc26_qft_nq5_c8,2,0,ok,1148.7007879186422,,,0.8705487194902368,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_qft_nq5_c8/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq2_c4,2,0,ok,1167.3625400289893,,,0.8566319080062025,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq4_c8,2,0,ok,1151.9415960647166,,,0.8680995663462608,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq2_c4,2,0,ok,1137.1590509079397,,,0.8793844618319416,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq4_c8,2,0,ok,1129.8041639383882,,,0.8851091471588285,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
bqsim,smoke,sc26_vqe_nq3_nm2_c4,2,0,ok,1144.0584168303758,,,0.8740812403360565,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_vqe_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_vqe_nq4_nm2_c8,2,0,ok,1163.5471880435944,,,0.8594408634869506,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g2/sc26_vqe_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_jch_nq3_nm2_c4,4,0,ok,2199.1076490376145,,,0.454729899392431,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_jch_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_jch_nq4_nm2_c8,4,0,ok,2222.12999407202,,,0.45001867697556025,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_jch_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_qaoa_nm1_c4,4,0,ok,2289.3330689985305,,,0.4368084371565254,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_qaoa_nm1_c4/r0/result.json
bqsim,smoke,sc26_qaoa_nm2_c8,4,0,ok,2546.2287510745227,,,0.39273769082137433,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_qaoa_nm2_c8/r0/result.json
bqsim,smoke,sc26_qft_nq3_c4,4,0,ok,2336.4473818801343,,,0.42800022279778543,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_qft_nq3_c4/r0/result.json
bqsim,smoke,sc26_qft_nq5_c8,4,0,ok,2475.7110599894077,,,0.4039243577981505,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_qft_nq5_c8/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq2_c4,4,0,ok,1966.5023090783507,,,0.5085170738846854,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq4_c8,4,0,ok,2315.7146049197763,,,0.4318321428191032,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq2_c4,4,0,ok,2282.6647700276226,,,0.43808447614841795,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq4_c8,4,0,ok,2569.2514330148697,,,0.38921842648407406,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
bqsim,smoke,sc26_vqe_nq3_nm2_c4,4,0,ok,2409.273091936484,,,0.4150629512888625,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_vqe_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_vqe_nq4_nm2_c8,4,0,ok,2406.0585009865463,,,0.4156174920892298,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g4/sc26_vqe_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_jch_nq3_nm2_c4,6,0,ok,4191.56182394363,,,0.2385745557390229,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g6/sc26_jch_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_jch_nq4_nm2_c8,6,0,ok,3337.014958029613,,,0.29966901934130497,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g6/sc26_jch_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_qaoa_nm1_c4,6,0,ok,3982.120386790484,,,0.25112249326193314,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g6/sc26_qaoa_nm1_c4/r0/result.json
bqsim,smoke,sc26_qaoa_nm2_c8,6,0,ok,3888.5904990602285,,,0.25716258892307486,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g6/sc26_qaoa_nm2_c8/r0/result.json
bqsim,smoke,sc26_qft_nq3_c4,6,0,ok,3255.033554043621,,,0.30721649512882376,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g6/sc26_qft_nq3_c4/r0/result.json
bqsim,smoke,sc26_qft_nq5_c8,6,0,ok,3385.3051650803536,,,0.2953943444493767,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g6/sc26_qft_nq5_c8/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq2_c4,6,0,ok,3252.0228060893714,,,0.30750091854445566,,,,,,experiments/results/distributed_8xH800/phase-a-final/bqsim/smoke/g6/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
