system,phase,case_name,gpu_count,repetition,status,simulation_ms,compute_ms,communication_ms,throughput_circuit_s,speedup,parallel_efficiency,p2p_bytes,host_staged_bytes,checksum,artifact_path
bqsim,smoke,sc26_transfer_DVtoCV_nq2_c4,8,0,ok,4318.221679190174,,,0.23157680968975566,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq4_c8,8,0,ok,3870.3130008652806,,,0.25837703559800757,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
bqsim,smoke,sc26_vqe_nq3_nm2_c4,8,0,ok,5721.118603134528,,,0.17479099270064297,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_vqe_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_vqe_nq4_nm2_c8,8,0,ok,5517.724122852087,,,0.18123414250785422,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g8/sc26_vqe_nq4_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_jch_nq3_nm2_c4,1,0,ok,6.661037,0.521357,0,150.12677455477277,,,0,0,277.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_jch_nq3_nm2_c4/r0/result.json
hybridcvdv,smoke,sc26_jch_nq4_nm2_c8,1,0,ok,6.840544,0.553622,0,146.18720382472503,,,0,0,311.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_jch_nq4_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_qaoa_nm1_c4,1,0,ok,0.018674,0.018674,0.0,53550.3909178537,,,0,0,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_qaoa_nm1_c4/r0/result.json
hybridcvdv,smoke,sc26_qaoa_nm2_c8,1,0,ok,0.021245,0.021245,0.0,47069.89879971758,,,0,0,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_qaoa_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_qft_nq3_c4,1,0,ok,3.055868,0.709842,0,327.2392655703715,,,0,0,1086.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_qft_nq3_c4/r0/result.json
hybridcvdv,smoke,sc26_qft_nq5_c8,1,0,ok,12.251756,2.35233,0,81.62095294747952,,,0,0,4326.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_qft_nq5_c8/r0/result.json
hybridcvdv,smoke,sc26_transfer_CVtoDV_nq2_c4,1,0,ok,1.914518,0.356516,0,522.3246791098334,,,0,0,546.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
hybridcvdv,smoke,sc26_transfer_CVtoDV_nq4_c8,1,0,ok,98.658162,1.018972,0,10.136008818003319,,,0,0,2166.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
hybridcvdv,smoke,sc26_transfer_DVtoCV_nq2_c4,1,0,ok,3.854903,0.379294,0,259.4098995487046,,,0,0,543.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
hybridcvdv,smoke,sc26_transfer_DVtoCV_nq4_c8,1,0,ok,82.42302,0.969085,0,12.132532877344218,,,0,0,2163.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
hybridcvdv,smoke,sc26_vqe_nq3_nm2_c4,1,0,ok,4.794868,1.544145,0,208.5563147932331,,,0,0,-5178.70893846827,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_vqe_nq3_nm2_c4/r0/result.json
hybridcvdv,smoke,sc26_vqe_nq4_nm2_c8,1,0,ok,9.154116,3.99836,0,109.2404771798828,,,0,0,1115.39560408613,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g1/sc26_vqe_nq4_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_jch_nq3_nm2_c4,2,0,ok,38.630484,2.039175,0,25.886292286682195,,,0,0,277.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_jch_nq3_nm2_c4/r0/result.json
hybridcvdv,smoke,sc26_jch_nq4_nm2_c8,2,0,ok,74.226337,0.578549,0,13.472307006069826,,,0,0,311.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_jch_nq4_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_qaoa_nm1_c4,2,0,ok,0.015474,0.015474,0.0,64624.531472146824,,,0,0,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_qaoa_nm1_c4/r0/result.json
hybridcvdv,smoke,sc26_qaoa_nm2_c8,2,0,ok,0.01693,0.01693,0.0,59066.74542232723,,,0,0,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_qaoa_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_qft_nq3_c4,2,0,ok,4.543919,0.705544,0,220.07434551540203,,,0,0,1086.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_qft_nq3_c4/r0/result.json
hybridcvdv,smoke,sc26_qft_nq5_c8,2,0,ok,22.032713,2.626963,0,45.38705696388819,,,0,0,4326.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_qft_nq5_c8/r0/result.json
hybridcvdv,smoke,sc26_transfer_CVtoDV_nq2_c4,2,0,ok,36.117567,0.389874,0,27.687357789078096,,,0,0,546.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
hybridcvdv,smoke,sc26_transfer_CVtoDV_nq4_c8,2,0,ok,8.349245,1.288839,0,119.77130866323841,,,0,0,2166.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
hybridcvdv,smoke,sc26_transfer_DVtoCV_nq2_c4,2,0,ok,2.450138,0.369711,0,408.1402761803621,,,0,0,543.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
hybridcvdv,smoke,sc26_transfer_DVtoCV_nq4_c8,2,0,ok,39.186228,1.058214,0,25.519169642967423,,,0,0,2163.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
hybridcvdv,smoke,sc26_vqe_nq3_nm2_c4,2,0,crash_host,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_vqe_nq3_nm2_c4/r0/result.json
hybridcvdv,smoke,sc26_vqe_nq4_nm2_c8,2,0,crash_host,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g2/sc26_vqe_nq4_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_jch_nq3_nm2_c4,4,0,ok,33.458495,0.569731,0,29.88777588471926,,,0,0,277.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_jch_nq3_nm2_c4/r0/result.json
hybridcvdv,smoke,sc26_jch_nq4_nm2_c8,4,0,ok,205.562225,14.632166,0,4.864707024843693,,,0,0,311.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_jch_nq4_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_qaoa_nm1_c4,4,0,ok,0.01607,0.01607,0.0,62227.75357809583,,,0,0,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_qaoa_nm1_c4/r0/result.json
hybridcvdv,smoke,sc26_qaoa_nm2_c8,4,0,ok,0.01411,0.01411,0.0,70871.72218284904,,,0,0,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_qaoa_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_qft_nq3_c4,4,0,ok,10.936126,0.846049,0,91.44005838996368,,,0,0,1086.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_qft_nq3_c4/r0/result.json
hybridcvdv,smoke,sc26_qft_nq5_c8,4,0,ok,17.574723,2.277851,0,56.899901068142015,,,0,0,4326.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_qft_nq5_c8/r0/result.json
hybridcvdv,smoke,sc26_transfer_CVtoDV_nq2_c4,4,0,ok,8.304987,0.425393,0,120.40958041234741,,,0,0,546.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
hybridcvdv,smoke,sc26_transfer_CVtoDV_nq4_c8,4,0,ok,9.377883,1.011849,0,106.63387461754428,,,0,0,2166.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
hybridcvdv,smoke,sc26_transfer_DVtoCV_nq2_c4,4,0,ok,9.976683,0.484879,0,100.23371495315628,,,0,0,543.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
hybridcvdv,smoke,sc26_transfer_DVtoCV_nq4_c8,4,0,ok,18.698865,1.089325,0,53.47918175782326,,,0,0,2163.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
hybridcvdv,smoke,sc26_vqe_nq3_nm2_c4,4,0,crash_host,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_vqe_nq3_nm2_c4/r0/result.json
hybridcvdv,smoke,sc26_vqe_nq4_nm2_c8,4,0,crash_host,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g4/sc26_vqe_nq4_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_jch_nq3_nm2_c4,6,0,ok,97.258335,0.569278,0,10.281895119837287,,,0,0,277.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_jch_nq3_nm2_c4/r0/result.json
hybridcvdv,smoke,sc26_jch_nq4_nm2_c8,6,0,ok,91.462691,0.608732,0,10.933419835635494,,,0,0,311.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_jch_nq4_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_qaoa_nm1_c4,6,0,ok,0.01432,0.01432,0.0,69832.40223463687,,,0,0,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_qaoa_nm1_c4/r0/result.json
hybridcvdv,smoke,sc26_qaoa_nm2_c8,6,0,ok,0.015332,0.015332,0.0,65223.062875032614,,,0,0,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_qaoa_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_qft_nq3_c4,6,0,ok,11.857381,0.821689,0,84.33565557183327,,,0,0,1086.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_qft_nq3_c4/r0/result.json
hybridcvdv,smoke,sc26_qft_nq5_c8,6,0,ok,20.623403,2.504811,0,48.488602972070126,,,0,0,4326.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_qft_nq5_c8/r0/result.json
hybridcvdv,smoke,sc26_transfer_CVtoDV_nq2_c4,6,0,ok,47.71822,5.553809,0,20.956355874129418,,,0,0,546.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
hybridcvdv,smoke,sc26_transfer_CVtoDV_nq4_c8,6,0,ok,10.156935,0.937996,0,98.45489805733718,,,0,0,2166.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
hybridcvdv,smoke,sc26_transfer_DVtoCV_nq2_c4,6,0,ok,3.867111,0.402739,0,258.5909739854894,,,0,0,543.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
hybridcvdv,smoke,sc26_transfer_DVtoCV_nq4_c8,6,0,ok,57.875646,1.098227,0,17.278424849028898,,,0,0,2163.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
hybridcvdv,smoke,sc26_vqe_nq3_nm2_c4,6,0,crash_host,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_vqe_nq3_nm2_c4/r0/result.json
hybridcvdv,smoke,sc26_vqe_nq4_nm2_c8,6,0,crash_host,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g6/sc26_vqe_nq4_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_jch_nq3_nm2_c4,8,0,ok,31.686627,0.585028,0,31.559054865637798,,,0,0,277.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_jch_nq3_nm2_c4/r0/result.json
hybridcvdv,smoke,sc26_jch_nq4_nm2_c8,8,0,ok,32.804589,0.55485,0,30.483539970581553,,,0,0,311.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_jch_nq4_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_qaoa_nm1_c4,8,0,ok,0.020813,0.020813,0.0,48046.893768317874,,,0,0,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_qaoa_nm1_c4/r0/result.json
hybridcvdv,smoke,sc26_qaoa_nm2_c8,8,0,ok,0.013739,0.013739,0.0,72785.50112817527,,,0,0,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_qaoa_nm2_c8/r0/result.json
hybridcvdv,smoke,sc26_qft_nq3_c4,8,0,ok,11.575299,1.036789,0,86.39085694460248,,,0,0,1086.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_qft_nq3_c4/r0/result.json
hybridcvdv,smoke,sc26_qft_nq5_c8,8,0,ok,25.649563,2.448656,0,38.98701899911511,,,0,0,4326.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_qft_nq5_c8/r0/result.json
hybridcvdv,smoke,sc26_transfer_CVtoDV_nq2_c4,8,0,ok,4.564392,0.399407,0,219.08723001880645,,,0,0,546.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
hybridcvdv,smoke,sc26_transfer_CVtoDV_nq4_c8,8,0,ok,25.123951,0.965616,0,39.80265683530428,,,0,0,2166.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
hybridcvdv,smoke,sc26_transfer_DVtoCV_nq2_c4,8,0,ok,6.051285,0.430029,0,165.25415676174563,,,0,0,543.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
hybridcvdv,smoke,sc26_transfer_DVtoCV_nq4_c8,8,0,ok,602.830822,1.024398,0,1.6588401977893559,,,0,0,2163.0,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
hybridcvdv,smoke,sc26_vqe_nq3_nm2_c4,8,0,crash_host,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_vqe_nq3_nm2_c4/r0/result.json
hybridcvdv,smoke,sc26_vqe_nq4_nm2_c8,8,0,crash_host,,,,,,,,,,experiments/results/distributed_8xH800/phase-a-v2/hybridcvdv/smoke/g8/sc26_vqe_nq4_nm2_c8/r0/result.json
